date,births
1977-11-25,8171
1977-11-26,9648
1977-11-27,10533
1977-11-28,10424
1977-11-29,10234
1977-11-30,8793
1977-12-01,7983
1977-12-02,9590
1977-12-03,9997
1977-12-04,9920
1977-12-05,10054
1977-12-06,10176
1977-12-07,8667
1977-12-08,8058
1977-12-09,9781
1977-12-10,10173
1977-12-11,10132
1977-12-12,9878
1977-12-13,10180
1977-12-14,8488
1977-12-15,8186
1977-12-16,9771
1977-12-17,10128
1977-12-18,9688
1977-12-19,9826
1977-12-20,10084
1977-12-21,8817
1977-12-22,8223
1977-12-24,9810
1977-12-25,10281
1977-12-26,9890
1977-12-27,9820
1977-12-28,10300
1977-12-29,8808
1977-12-30,8401
1977-12-31,9955
1978-01-01,10272
1978-01-02,10212
1978-01-03,9760
1978-01-04,10099
1978-01-05,8669
1978-01-06,8245
1978-01-07,9852
1978-01-08,10359
1978-01-09,9908
1978-01-10,9856
1978-01-11,10003
1978-01-12,8531
1978-01-13,8369
1978-01-14,9978
1978-01-15,10413
1978-01-16,10118
1978-01-17,10022
1978-01-18,9927
1978-01-19,8821
1978-01-20,8564
1978-01-21,9876
1978-01-22,10418
1978-01-23,10153
1978-01-25,9952
1978-01-26,10187
1978-01-27,8633
1978-01-28,8148
1978-01-29,8338
1978-01-30,10095
1978-01-31,10330
1978-02-01,10120
1978-02-02,10294
1978-02-03,8771
1978-02-04,8380
1978-02-05,9998
1978-02-06,10177
1978-02-07,10223
1978-02-08,10161
1978-02-09,10490
1978-02-10,9161
1978-02-11,8728
1978-02-12,10278
1978-02-13,10647
1978-02-14,10392
1978-02-15,10040
1978-02-16,10328
1978-02-17,9003
1978-02-18,8617
1978-02-19,10379
1978-02-20,10528
1978-02-21,10100
1978-02-22,10080
1978-02-23,10346
1978-02-26,9034
1978-02-27,8617
1978-02-28,10010
1978-03-01,10176
1978-03-02,9804
1978-03-03,9826
1978-03-04,9972
1978-03-05,8560
1978-03-06,8320
1978-03-07,9646
1978-03-08,9929
1978-03-09,9643
1978-03-10,9592
1978-03-11,9625
1978-03-12,8388
1978-03-13,8243
1978-03-14,9504
1978-03-15,9678
1978-03-16,9650
1978-03-17,9586
1978-03-18,9681
1978-03-19,8276
1978-03-20,7823
1978-03-21,9232
1978-03-22,9785
1978-03-23,9567
1978-03-24,9431
1978-03-25,9397
1978-03-26,8183
1978-03-27,8079
1978-03-28,9037
1978-03-30,9603
1978-03-31,9131
1978-04-01,9412
1978-04-02,9585
1978-04-03,8238
1978-04-04,7842
1978-04-05,9438
1978-04-06,9775
1978-04-07,9282
1978-04-08,9418
1978-04-09,9245
1978-04-10,8004
1978-04-11,7895
1978-04-12,9230
1978-04-13,9756
1978-04-14,9419
1978-04-15,9518
1978-04-16,9548
1978-04-17,8172
1978-04-18,7686
1978-04-19,9570
1978-04-20,9576
1978-04-21,9377
1978-04-22,7708
1978-04-23,8772
1978-04-24,8009
1978-04-25,7727
1978-04-26,9490
1978-04-27,9619
1978-04-28,9371
1978-05-01,9210
1978-05-02,9246
1978-05-03,7942
1978-05-04,7609
1978-05-05,9358
1978-05-06,9505
1978-05-07,9075
1978-05-08,9261
1978-05-09,9230
1978-05-10,7964
1978-05-11,7503
1978-05-12,9264
1978-05-13,9533
1978-05-14,9224
1978-05-15,9430
1978-05-16,9586
1978-05-17,8173
1978-05-18,7583
1978-05-19,9908
1978-05-20,9899
1978-05-21,9267
1978-05-22,8519
1978-05-23,8049
1978-05-24,7354
1978-05-25,7404
1978-05-26,7512
1978-05-27,9189
1978-05-28,9733
1978-05-29,9734
1978-05-30,9806
1978-05-31,7982
1978-06-02,7716
1978-06-03,7543
1978-06-04,8833
1978-06-05,8870
1978-06-06,9053
1978-06-07,9224
1978-06-08,8091
1978-06-09,7622
1978-06-10,9187
1978-06-11,9095
1978-06-12,9220
1978-06-13,9276
1978-06-14,9154
1978-06-15,8314
1978-06-16,7783
1978-06-17,9472
1978-06-18,9347
1978-06-19,9134
1978-06-20,9240
1978-06-21,9316
1978-06-22,7963
1978-06-23,7573
1978-06-24,9263
1978-06-25,9426
1978-06-26,9103
1978-06-27,9397
1978-06-28,8992
1978-06-29,7959
1978-06-30,7537
1978-07-01,9194
1978-07-02,9165
1978-07-03,9171
1978-07-04,9237
1978-07-05,9184
1978-07-06,8079
1978-07-07,7820
1978-07-08,9236
1978-07-09,9348
1978-07-10,9154
1978-07-11,9262
1978-07-12,9534
1978-07-13,8155
1978-07-14,7965
1978-07-15,8975
1978-07-16,9864
1978-07-17,9296
1978-07-18,9115
1978-07-19,9251
1978-07-20,8183
1978-07-21,7708
1978-07-22,9036
1978-07-23,9266
1978-07-24,9353
1978-07-25,9283
1978-07-26,9566
1978-07-27,8331
1978-07-28,7895
1978-07-29,9272
1978-07-30,9717
1978-08-03,4471
1978-08-04,9210
1978-08-05,9467
1978-08-06,8727
1978-08-07,7921
1978-08-08,8409
1978-08-09,9507
1978-08-10,9442
1978-08-11,9229
1978-08-12,9341
1978-08-13,8932
1978-08-14,8018
1978-08-15,8386
1978-08-16,9402
1978-08-17,9366
1978-08-18,9299
1978-08-19,9409
1978-08-20,8769
1978-08-21,7894
1978-08-22,8310
1978-08-23,9449
1978-08-24,9543
1978-08-25,9243
1978-08-26,9150
1978-08-27,8509
1978-08-28,7828
1978-08-29,8408
1978-08-30,9087
1978-08-31,9292
1978-09-01,9129
1978-09-02,9152
1978-09-03,8657
1978-09-04,7897
1978-09-05,8319
1978-09-06,9221
1978-09-07,9218
1978-09-08,8857
1978-09-09,9081
1978-09-10,8533
1978-09-11,7768
1978-09-12,8080
1978-09-13,8987
1978-09-14,8836
1978-09-15,8661
1978-09-16,9007
1978-09-17,8123
1978-09-18,7428
1978-09-19,7875
1978-09-20,9025
1978-09-21,8901
1978-09-22,8644
1978-09-23,8819
1978-09-24,8263
1978-09-25,7530
1978-09-26,8282
1978-09-27,9097
1978-09-28,9042
1978-09-29,8891
1978-09-30,9083
1978-10-01,8298
1978-10-02,7496
1978-10-03,3673
1978-10-05,4291
1978-10-06,9177
1978-10-07,9275
1978-10-08,8755
1978-10-09,9023
1978-10-10,8408
1978-10-11,7622
1978-10-12,8148
1978-10-13,9191
1978-10-14,9378
1978-10-15,8910
1978-10-16,8999
1978-10-17,8446
1978-10-18,7580
1978-10-19,8186
1978-10-20,9227
1978-10-21,9111
1978-10-22,8905
1978-10-23,9121
1978-10-24,8520
1978-10-25,7888
1978-10-26,8168
1978-10-27,9341
1978-10-28,9180
1978-10-29,9187
1978-10-30,9284
1978-10-31,8887
1978-11-01,7926
1978-11-02,7765
1978-11-03,8572
1978-11-04,9668
1978-11-05,5028
1978-11-06,4612
1978-11-07,9224
1978-11-08,8763
1978-11-09,7763
1978-11-10,8250
1978-11-11,9332
1978-11-12,9478
1978-11-13,9338
1978-11-14,9107
1978-11-15,8777
1978-11-16,7746
1978-11-17,8393
1978-11-18,9402
1978-11-19,8953
1978-11-20,9471
1978-11-21,9225
1978-11-22,8824
1978-11-23,7898
1978-11-24,8644
1978-11-25,9690
1978-11-26,9541
1978-11-27,9281
1978-11-28,9510
1978-11-29,8849
1978-11-30,8136
1978-12-01,8707
1978-12-02,9661
1978-12-03,9706
1978-12-04,9676
1978-12-05,9931
1978-12-06,5171
1978-12-08,8218
1978-12-09,7991
1978-12-10,9294
1978-12-11,8448
1978-12-12,9689
1978-12-13,10204
1978-12-14,10255
1978-12-15,8791
1978-12-16,8112
1978-12-17,9887
1978-12-18,9868
1978-12-19,9716
1978-12-20,9995
1978-12-21,10449
1978-12-22,8870
1978-12-23,8426
1978-12-24,10037
1978-12-25,10376
1978-12-26,10025
1978-12-27,10401
1978-12-28,10342
1978-12-29,9082
1978-12-30,8577
1978-12-31,9977
1979-01-01,10361
1979-01-02,10111
1979-01-03,10206
1979-01-04,10324
1979-01-05,8695
1979-01-06,8494
1979-01-07,9902
1979-01-08,4909
1979-01-09,10008
1979-01-10,10056
1979-01-11,10095
1979-01-12,9438
1979-01-13,8534
1979-01-14,9311
1979-01-15,10330
1979-01-16,10413
1979-01-17,10318
1979-01-18,10095
1979-01-19,9565
1979-01-20,8824
1979-01-21,9284
1979-01-22,10254
1979-01-23,10400
1979-01-24,10303
1979-01-25,10288
1979-01-26,9617
1979-01-27,8822
1979-01-28,9139
1979-01-29,10138
1979-01-30,10122
1979-01-31,10038
1979-02-01,10285
1979-02-02,9383
1979-02-03,8665
1979-02-04,9194
1979-02-05,10138
1979-02-06,10369
1979-02-07,9982
1979-02-08,5017
1979-02-09,4818
1979-02-10,9532
1979-02-11,8440
1979-02-12,8452
1979-02-13,9216
1979-02-14,10423
1979-02-15,10409
1979-02-16,10341
1979-02-17,9864
1979-02-18,8820
1979-02-19,9441
1979-02-20,10310
1979-02-21,10210
1979-02-22,10266
1979-02-23,10226
1979-02-24,9709
1979-02-25,9020
1979-02-26,9435
1979-02-27,10696
1979-02-28,10517
1979-03-01,10490
1979-03-02,10459
1979-03-03,9604
1979-03-04,8757
1979-03-05,9461
1979-03-06,10519
1979-03-07,10458
1979-03-08,10214
1979-03-09,10387
1979-03-10,9455
1979-03-11,4437
1979-03-13,4214
1979-03-14,9409
1979-03-15,10167
1979-03-16,10186
1979-03-17,9851
1979-03-18,10030
1979-03-19,9399
1979-03-20,8561
1979-03-21,9101
1979-03-22,10003
1979-03-23,10083
1979-03-24,9889
1979-03-25,9669
1979-03-26,9279
1979-03-27,8343
1979-03-28,8586
1979-03-29,9897
1979-03-30,9623
1979-03-31,9407
1979-04-01,9669
1979-04-02,8970
1979-04-03,8249
1979-04-04,8617
1979-04-05,9511
1979-04-06,9479
1979-04-07,9392
1979-04-08,9549
1979-04-09,9023
1979-04-10,8148
1979-04-11,8877
1979-04-12,9389
1979-04-13,4846
1979-04-14,4486
1979-04-15,9382
1979-04-16,9462
1979-04-17,9176
1979-04-18,7919
1979-04-19,8849
1979-04-20,9720
1979-04-21,9669
1979-04-22,9541
1979-04-23,9624
1979-04-24,9067
1979-04-25,8189
1979-04-26,8757
1979-04-27,9819
1979-04-28,9839
1979-04-29,9608
1979-04-30,9573
1979-05-01,9158
1979-05-02,8249
1979-05-03,8650
1979-05-04,9845
1979-05-05,9729
1979-05-06,8811
1979-05-07,8429
1979-05-08,8735
1979-05-09,8221
1979-05-10,8950
1979-05-11,9856
1979-05-12,9535
1979-05-13,9398
1979-05-14,4889
1979-05-16,4779
1979-05-17,9082
1979-05-18,8384
1979-05-19,8960
1979-05-20,9827
1979-05-21,9633
1979-05-22,9457
1979-05-23,9325
1979-05-24,9013
1979-05-25,8157
1979-05-26,8996
1979-05-27,9858
1979-05-28,9793
1979-05-29,9571
1979-05-30,9595
1979-05-31,9363
1979-06-01,8398
1979-06-02,9289
1979-06-03,10252
1979-06-04,10271
1979-06-05,9785
1979-06-06,9268
1979-06-07,8446
1979-06-08,7927
1979-06-09,7962
1979-06-10,8301
1979-06-11,9528
1979-06-12,9999
1979-06-13,10308
1979-06-14,9484
1979-06-15,8155
1979-06-16,4202
1979-06-17,4016
1979-06-18,8450
1979-06-19,9132
1979-06-20,9441
1979-06-21,9506
1979-06-22,9014
1979-06-23,8314
1979-06-24,8856
1979-06-25,9355
1979-06-26,9323
1979-06-27,9458
1979-06-28,9576
1979-06-29,9125
1979-06-30,8476
1979-07-01,8760
1979-07-02,9625
1979-07-03,9763
1979-07-04,9522
1979-07-05,9596
1979-07-06,9192
1979-07-07,8284
1979-07-08,8863
1979-07-09,9714
1979-07-10,9710
1979-07-11,9579
1979-07-12,9734
1979-07-13,9092
1979-07-14,8365
1979-07-15,8969
1979-07-16,9509
1979-07-17,9742
1979-07-18,9296
1979-07-19,9658
1979-07-20,9201
1979-07-21,8439
1979-07-22,8959
1979-07-23,9630
1979-07-24,9716
1979-07-25,9564
1979-07-26,9713
1979-07-27,9095
1979-07-28,8490
1979-07-29,8850
1979-07-30,9658
1979-07-31,9810
1979-08-01,9875
1979-08-02,9798
1979-08-03,9213
1979-08-04,8287
1979-08-05,8677
1979-08-06,9716
1979-08-07,9854
1979-08-08,9713
1979-08-09,9887
1979-08-10,9362
1979-08-11,8522
1979-08-12,8836
1979-08-13,9789
1979-08-14,9642
1979-08-15,4922
1979-08-16,4776
1979-08-17,9877
1979-08-18,9131
1979-08-19,8481
1979-08-20,8998
1979-08-21,9600
1979-08-22,9684
1979-08-23,9650
1979-08-24,9833
1979-08-25,9172
1979-08-26,8298
1979-08-27,8819
1979-08-28,9523
1979-08-29,9586
1979-08-30,9543
1979-08-31,9646
1979-09-01,9176
1979-09-02,8223
1979-09-03,9035
1979-09-04,9836
1979-09-05,9946
1979-09-06,9567
1979-09-07,9753
1979-09-08,9239
1979-09-09,8404
1979-09-10,8589
1979-09-11,9722
1979-09-12,9966
1979-09-13,9681
1979-09-14,9820
1979-09-15,9224
1979-09-16,4260
1979-09-17,4049
1979-09-18,8586
1979-09-19,9486
1979-09-20,9694
1979-09-21,9533
1979-09-22,9448
1979-09-23,8956
1979-09-24,7943
1979-09-25,8792
1979-09-26,9669
1979-09-27,9533
1979-09-28,9648
1979-09-29,9145
1979-09-30,8849
1979-10-01,7815
1979-10-02,8561
1979-10-03,9456
1979-10-04,9619
1979-10-05,9372
1979-10-06,9585
1979-10-07,8797
1979-10-08,8046
1979-10-09,8678
1979-10-10,9665
1979-10-11,9932
1979-10-12,9356
1979-10-13,9402
1979-10-14,8736
1979-10-15,7747
1979-10-16,8474
1979-10-17,4986
1979-10-18,10096
1979-10-19,9618
1979-10-20,9555
1979-10-21,9583
1979-10-22,8164
1979-10-23,7909
1979-10-24,9752
1979-10-25,10007
1979-10-26,9722
1979-10-27,9778
1979-10-28,9854
1979-10-29,8274
1979-10-30,8069
1979-10-31,9482
1979-11-01,9779
1979-11-02,9539
1979-11-03,9401
1979-11-04,9538
1979-11-05,8350
1979-11-06,8081
1979-11-07,9737
1979-11-08,9772
1979-11-09,9781
1979-11-10,9745
1979-11-11,9858
1979-11-12,8364
1979-11-13,7945
1979-11-14,8394
1979-11-15,9835
1979-11-16,9854
1979-11-17,9723
1979-11-18,4821
1979-11-19,9262
1979-11-20,8288
1979-11-21,9026
1979-11-22,9795
1979-11-23,9779
1979-11-24,9964
1979-11-25,9474
1979-11-26,9028
1979-11-27,8269
1979-11-28,8977
1979-11-29,9742
1979-11-30,9680
1979-12-01,9612
1979-12-02,9890
1979-12-03,9248
1979-12-04,8428
1979-12-05,8843
1979-12-06,9971
1979-12-07,10079
1979-12-08,9872
1979-12-09,9852
1979-12-10,9235
1979-12-11,8357
1979-12-12,8844
1979-12-13,9897
1979-12-14,10055
1979-12-15,10110
1979-12-16,10137
1979-12-17,9555
1979-12-18,4628
1979-12-19,8563
1979-12-20,10075
1979-12-21,10516
1979-12-22,8708
1979-12-23,9946
1979-12-24,10353
1979-12-25,9017
1979-12-26,8624
1979-12-27,10555
1979-12-28,10793
1979-12-29,10368
1979-12-30,10729
1979-12-31,10710
