date,births
1987-09-13,9496
1987-09-14,10808
1987-09-15,10798
1987-09-16,10456
1987-09-17,10612
1987-09-18,9704
1987-09-19,8547
1987-09-20,9140
1987-09-21,10803
1987-09-22,10832
1987-09-23,10896
1987-09-24,10642
1987-09-25,9754
1987-09-26,8733
1987-09-27,9238
1987-09-28,10692
1987-09-29,10886
1987-09-30,10616
1987-10-01,10829
1987-10-02,9787
1987-10-03,8833
1987-10-04,9641
1987-10-05,10881
1987-10-06,10872
1987-10-07,10727
1987-10-08,10924
1987-10-09,9925
1987-10-10,4614
1987-10-11,8485
1987-10-12,10818
1987-10-13,10931
1987-10-14,10667
1987-10-15,10971
1987-10-16,11095
1987-10-17,8754
1987-10-18,8294
1987-10-19,10809
1987-10-20,11200
1987-10-21,10697
1987-10-22,10900
1987-10-23,10399
1987-10-24,8837
1987-10-25,8318
1987-10-26,10818
1987-10-27,11226
1987-10-28,11095
1987-10-29,10948
1987-10-30,11255
1987-10-31,9006
1987-11-01,8307
1987-11-02,10830
1987-11-03,11317
1987-11-04,10802
1987-11-05,10915
1987-11-06,11057
1987-11-07,8855
1987-11-08,8355
1987-11-09,10623
1987-11-10,11196
1987-11-11,5096
1987-11-12,10502
1987-11-13,11051
1987-11-14,10010
1987-11-15,8494
1987-11-16,9343
1987-11-17,10925
1987-11-18,11092
1987-11-19,10879
1987-11-20,11227
1987-11-21,10159
1987-11-22,8737
1987-11-23,9509
1987-11-24,10957
1987-11-25,11359
1987-11-26,11136
1987-11-27,10823
1987-11-28,9755
1987-11-29,8650
1987-11-30,9316
1987-12-01,10881
1987-12-02,11119
1987-12-03,10926
1987-12-04,10776
1987-12-05,9821
1987-12-06,8460
1987-12-07,9364
1987-12-08,10656
1987-12-09,10689
1987-12-10,10735
1987-12-11,5618
1987-12-12,10939
1987-12-13,8879
1987-12-14,8375
1987-12-15,10808
1987-12-16,11110
1987-12-17,10826
1987-12-18,10956
1987-12-19,11198
1987-12-20,8853
1987-12-21,8567
1987-12-22,10993
1987-12-23,11413
1987-12-24,10560
1987-12-25,11038
1987-12-26,11210
1987-12-27,8893
1987-12-28,8329
1987-12-29,11208
1987-12-30,11443
1987-12-31,11226
1988-01-01,11289
1988-01-02,11620
1988-01-03,8954
1988-01-04,8368
1988-01-05,8789
1988-01-06,11131
1988-01-07,11835
1988-01-08,11437
1988-01-09,11779
1988-01-10,9276
1988-01-11,8809
1988-01-12,11099
1988-01-13,11540
1988-01-14,11180
1988-01-15,11231
1988-01-16,11360
1988-01-17,9262
1988-01-18,8551
1988-01-19,11102
1988-01-20,11498
1988-01-21,11357
1988-01-22,11290
1988-01-23,11510
1988-01-24,9254
1988-01-25,8623
1988-01-26,11453
1988-01-27,11647
1988-01-28,11471
1988-01-29,11225
1988-01-30,11461
1988-01-31,9255
1988-02-01,8886
1988-02-02,11073
1988-02-03,11433
1988-02-04,11191
1988-02-05,11427
1988-02-06,11548
1988-02-07,8988
1988-02-08,8695
1988-02-09,10869
1988-02-10,11878
1988-02-11,11440
1988-02-12,11849
1988-02-13,10153
1988-02-14,8864
1988-02-15,8645
1988-02-16,10949
1988-02-17,11864
1988-02-18,11530
1988-02-19,11404
1988-02-20,11646
1988-02-21,9305
1988-02-22,8870
1988-02-23,10955
1988-02-24,11890
1988-02-25,11356
1988-02-26,11432
1988-02-27,11518
1988-02-28,9011
1988-02-29,8859
1988-03-01,11389
1988-03-02,11854
1988-03-03,11631
1988-03-04,11579
1988-03-05,11778
1988-03-06,9530
1988-03-07,9073
1988-03-08,11604
1988-03-09,12043
1988-03-10,11590
1988-03-11,11614
1988-03-12,11493
1988-03-13,9142
1988-03-14,8896
1988-03-15,11329
1988-03-16,11720
1988-03-17,11351
1988-03-18,11336
1988-03-19,11765
1988-03-20,9421
1988-03-21,8637
1988-03-22,11476
1988-03-23,11790
1988-03-24,11341
1988-03-25,11418
1988-03-26,11472
1988-03-27,9398
1988-03-28,8858
1988-03-29,11585
1988-03-30,11896
1988-03-31,11234
1988-04-01,11440
1988-04-02,11692
1988-04-03,9313
1988-04-04,8900
1988-04-05,11056
1988-04-06,11670
1988-04-07,11462
1988-04-08,11533
1988-04-09,11616
1988-04-10,9148
1988-04-11,8798
1988-04-12,10995
1988-04-13,11734
1988-04-14,11451
1988-04-15,11472
1988-04-16,11869
1988-04-17,9392
1988-04-18,8802
1988-04-19,9330
1988-04-20,11731
1988-04-21,12178
1988-04-22,12252
1988-04-23,12351
1988-04-24,9467
1988-04-25,9024
1988-04-26,11572
1988-04-27,12140
1988-04-28,11988
1988-04-29,12106
1988-04-30,12197
1988-05-01,9828
1988-05-02,9432
1988-05-03,11875
1988-05-04,12256
1988-05-05,11682
1988-05-06,11860
1988-05-07,12173
1988-05-08,9791
1988-05-09,9147
1988-05-10,11513
1988-05-11,12085
1988-05-12,11737
1988-05-13,11791
1988-05-14,11861
1988-05-15,9238
1988-05-16,8686
1988-05-17,11368
1988-05-18,11565
1988-05-19,11256
1988-05-20,11315
1988-05-21,11254
1988-05-22,9165
1988-05-23,8543
1988-05-24,10871
1988-05-25,11433
1988-05-26,11374
1988-05-27,11419
1988-05-28,11240
1988-05-29,8972
1988-05-30,8270
1988-05-31,10844
1988-06-01,11380
1988-06-02,11190
1988-06-03,10793
1988-06-04,11160
1988-06-05,8848
1988-06-06,8849
1988-06-07,10856
1988-06-08,11116
1988-06-09,11046
1988-06-10,11100
1988-06-11,11046
1988-06-12,8885
1988-06-13,8463
1988-06-14,10791
1988-06-15,11227
1988-06-16,11132
1988-06-17,10977
1988-06-18,11099
1988-06-19,8814
1988-06-20,8433
1988-06-21,10895
1988-06-22,11390
1988-06-23,11006
1988-06-24,11006
1988-06-25,10642
1988-06-26,8877
1988-06-27,8523
1988-06-28,11017
1988-06-29,11443
1988-06-30,11020
1988-07-01,10828
1988-07-02,11249
1988-07-03,8891
1988-07-04,8476
1988-07-05,11270
1988-07-06,11545
1988-07-07,11125
1988-07-08,8318
1988-07-09,10014
1988-07-10,8685
1988-07-11,8416
1988-07-12,11085
1988-07-13,11807
1988-07-14,10936
1988-07-15,10865
1988-07-16,10895
1988-07-17,8655
1988-07-18,8483
1988-07-19,10667
1988-07-20,11179
1988-07-21,10844
1988-07-22,10937
1988-07-23,11035
1988-07-24,8807
1988-07-25,8239
1988-07-26,10933
1988-07-27,11533
1988-07-28,11132
1988-07-29,11394
1988-07-30,11872
1988-07-31,8920
1988-08-01,8360
1988-08-02,11531
1988-08-03,11162
1988-08-04,10301
1988-08-05,8919
1988-08-06,7881
1988-08-07,8446
1988-08-08,8541
1988-08-09,11462
1988-08-10,12181
1988-08-11,11843
1988-08-12,10812
1988-08-13,8494
1988-08-14,8049
1988-08-15,8177
1988-08-16,10202
1988-08-17,10927
1988-08-18,10669
1988-08-19,10814
1988-08-20,10748
1988-08-21,8645
1988-08-22,8299
1988-08-23,10652
1988-08-24,11173
1988-08-25,10685
1988-08-26,10781
1988-08-27,11141
1988-08-28,8835
1988-08-29,8516
1988-08-30,10617
1988-08-31,11156
1988-09-01,11001
1988-09-02,10949
1988-09-03,10927
1988-09-04,8728
1988-09-05,8573
1988-09-06,10784
1988-09-07,10971
1988-09-08,10865
1988-09-09,10689
1988-09-10,11019
1988-09-11,8899
1988-09-12,8515
1988-09-13,10747
1988-09-14,11370
1988-09-15,10879
1988-09-16,10802
1988-09-17,10944
1988-09-18,8721
1988-09-19,8310
1988-09-20,10624
1988-09-21,11268
1988-09-22,11170
1988-09-23,11020
1988-09-24,11160
1988-09-25,8720
1988-09-26,8730
1988-09-27,10360
1988-09-28,11259
1988-09-29,11162
1988-09-30,11040
1988-10-01,11129
1988-10-02,9208
1988-10-03,8422
1988-10-04,10833
1988-10-05,11001
1988-10-06,10681
1988-10-07,10792
1988-10-08,11084
1988-10-09,9018
1988-10-10,8499
1988-10-11,9798
1988-10-12,11501
1988-10-13,11017
1988-10-14,11090
1988-10-15,11010
1988-10-16,8917
1988-10-17,8383
1988-10-18,10536
1988-10-19,11309
1988-10-20,10721
1988-10-21,10873
1988-10-22,10790
1988-10-23,8723
1988-10-24,8291
1988-10-25,10379
1988-10-26,11103
1988-10-27,11043
1988-10-28,10918
1988-10-29,11089
1988-10-30,8755
1988-10-31,8646
1988-11-01,10906
1988-11-02,11288
1988-11-03,10980
1988-11-04,11045
1988-11-05,11279
1988-11-06,9168
1988-11-07,8534
1988-11-08,10780
1988-11-09,11405
1988-11-10,10882
1988-11-11,10880
1988-11-13,10298
1988-11-14,8965
1988-11-15,8128
1988-11-16,11021
1988-11-17,11522
1988-11-18,11084
1988-11-19,10886
1988-11-20,11061
1988-11-21,8701
1988-11-22,8502
1988-11-23,10922
1988-11-24,11232
1988-11-25,10534
1988-11-26,10877
1988-11-27,11115
1988-11-28,8896
1988-11-29,8300
1988-11-30,10934
1988-12-01,11044
1988-12-02,11020
1988-12-03,10942
1988-12-04,11294
1988-12-05,9165
1988-12-06,8485
1988-12-07,11004
1988-12-08,11400
1988-12-09,11061
1988-12-10,11329
1988-12-11,10836
1988-12-12,8904
1988-12-13,4151
1988-12-14,9390
1988-12-15,10789
1988-12-16,11111
1988-12-17,11005
1988-12-18,11047
1988-12-19,10203
1988-12-20,8953
1988-12-21,9730
1988-12-22,11306
1988-12-23,11654
1988-12-24,11198
1988-12-25,11071
1988-12-26,10080
1988-12-27,8819
1988-12-28,10053
1988-12-29,11358
1988-12-30,11369
1988-12-31,11198
